excel_line;subclasses_codes;subclasses_title;classes_codes;classe_title;section_title
759;28.29B;Fabrication d'autres machines d'usage général;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
761;28.3;Fabrication de machines agricoles et forestières;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
762;28.30;Fabrication de machines agricoles et forestières;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
763;28.30Z;Fabrication de machines agricoles et forestières;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
765;28.4;Fabrication de machines de formage des métaux et de machines-outils;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
766;28.41;Fabrication de machines de formage des métaux;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
767;28.41Z;Fabrication de machines-outils pour le travail des métaux;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
768;28.49;Fabrication d'autres machines-outils ;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
769;28.49Z;Fabrication d'autres machines-outils ;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
771;28.9;Fabrication d'autres machines d'usage spécifique;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
772;28.91;Fabrication de machines pour la métallurgie;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
773;28.91Z;Fabrication de machines pour la métallurgie;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
774;28.92;Fabrication de machines pour l'extraction ou la construction;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
775;28.92Z;Fabrication de machines pour l'extraction ou la construction;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
776;28.93;Fabrication de machines pour l'industrie agro-alimentaire;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
777;28.93Z;Fabrication de machines pour l'industrie agro-alimentaire;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
778;28.94;Fabrication de machines pour les industries textiles;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
779;28.94Z;Fabrication de machines pour les industries textiles;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
780;28.95;Fabrication de machines pour les industries du papier et du carton;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
781;28.95Z;Fabrication de machines pour les industries du papier et du carton;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
782;28.96;Fabrication de machines pour le travail du caoutchouc ou des plastiques;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
783;28.96Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
784;28.99;Fabrication d'autres machines d'usage spécifique n.c.a.;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
785;28.99A;Fabrication de machines d'imprimerie;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
786;28.99B;Fabrication d'autres machines spécialisées;28;Fabrication de machines et équipements n.c.a.;INDUSTRIE MANUFACTURIÈRE
790;29.1;Construction de véhicules automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
791;29.10;Construction de véhicules automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
792;29.10Z;Construction de véhicules automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
794;29.2;Fabrication de carrosseries et remorques;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
795;29.20;Fabrication de carrosseries et remorques;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
796;29.20Z;Fabrication de carrosseries et remorques;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
798;29.3;Fabrication d'équipements automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
799;29.31;Fabrication d'équipements électriques et électroniques automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
800;29.31Z;Fabrication d'équipements électriques et électroniques automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
801;29.32;Fabrication d'autres équipements automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
802;29.32Z;Fabrication d'autres équipements automobiles;29;Industrie automobile;INDUSTRIE MANUFACTURIÈRE
806;30.1;Construction navale;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
807;30.11;Construction de navires et de structures flottantes;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
808;30.11Z;Construction de navires et de structures flottantes;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
809;30.12;Construction de bateaux de plaisance;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
810;30.12Z;Construction de bateaux de plaisance;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
812;30.2;Construction de locomotives et d'autre matériel ferroviaire roulant;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
813;30.20;Construction de locomotives et d'autre matériel ferroviaire roulant ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
814;30.20Z;Construction de locomotives et d'autre matériel ferroviaire roulant ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
816;30.3;Construction aéronautique et spatiale ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
817;30.30;Construction aéronautique et spatiale ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
818;30.30Z;Construction aéronautique et spatiale ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
820;30.4;Construction de véhicules militaires de combat;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
821;30.40;Construction de véhicules militaires de combat ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
822;30.40Z;Construction de véhicules militaires de combat ;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
824;30.9;Fabrication de matériels de transport n.c.a.;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
825;30.91;Fabrication de motocycles;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
826;30.91Z;Fabrication de motocycles;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
827;30.92;Fabrication de bicyclettes et de véhicules pour invalides;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
828;30.92Z;Fabrication de bicyclettes et de véhicules pour invalides;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
829;30.99;Fabrication d’autres équipements de transport n.c.a.;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
830;30.99Z;Fabrication d’autres équipements de transport n.c.a.;30;Fabrication d'autres matériels de transport;INDUSTRIE MANUFACTURIÈRE
834;31.0;Fabrication de meubles;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
835;31.01;Fabrication de meubles de bureau et de magasin;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
836;31.01Z;Fabrication de meubles de bureau et de magasin;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
837;31.02;Fabrication de meubles de cuisine ;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
838;31.02Z;Fabrication de meubles de cuisine ;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
839;31.03;Fabrication de matelas;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
840;31.03Z;Fabrication de matelas;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
841;31.09;Fabrication d'autres meubles;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
842;31.09A;Fabrication de sièges d'ameublement d'intérieur;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
843;31.09B;Fabrication d’autres meubles et industries connexes de l’ameublement;31;Fabrication de meubles;INDUSTRIE MANUFACTURIÈRE
847;32.1;Fabrication d’articles de joaillerie, bijouterie et articles similaires;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
848;32.11;Frappe de monnaie;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
849;32.11Z;Frappe de monnaie;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
850;32.12;Fabrication d’articles de joaillerie et bijouterie;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
851;32.12Z;Fabrication d’articles de joaillerie et bijouterie;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
852;32.13;Fabrication d’articles de bijouterie fantaisie et articles similaires;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
853;32.13Z;Fabrication d’articles de bijouterie fantaisie et articles similaires;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
855;32.2;Fabrication d'instruments de musique;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
856;32.20;Fabrication d'instruments de musique;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
857;32.20Z;Fabrication d'instruments de musique;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
859;32.3;Fabrication d'articles de sport;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
860;32.30;Fabrication d'articles de sport;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
861;32.30Z;Fabrication d'articles de sport;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
863;32.4;Fabrication de jeux et jouets;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
864;32.40;Fabrication de jeux et jouets;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
865;32.40Z;Fabrication de jeux et jouets;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
867;32.5;Fabrication d'instruments et de fournitures à usage médical et dentaire;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
868;32.50;Fabrication d'instruments et de fournitures à usage médical et dentaire ;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
869;32.50A;Fabrication de matériel médico-chirurgical et dentaire;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
870;32.50B;Fabrication de lunettes;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
872;32.9;Activités manufacturières n.c.a.;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
873;32.91;Fabrication d’articles de brosserie;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
874;32.91Z;Fabrication d’articles de brosserie;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
875;32.99;Autres activités manufacturières n.c.a. ;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
876;32.99Z;Autres activités manufacturières n.c.a. ;32;Autres industries manufacturières;INDUSTRIE MANUFACTURIÈRE
880;33.1;Réparation d'ouvrages en métaux, de machines et d'équipements;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
881;33.11;Réparation d'ouvrages en métaux;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
882;33.11Z;Réparation d'ouvrages en métaux;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
883;33.12;Réparation de machines et équipements mécaniques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
884;33.12Z;Réparation de machines et équipements mécaniques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
885;33.13;Réparation de matériels électroniques et optiques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
886;33.13Z;Réparation de matériels électroniques et optiques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
887;33.14;Réparation d'équipements électriques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
888;33.14Z;Réparation d'équipements électriques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
889;33.15;Réparation et maintenance navale;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
890;33.15Z;Réparation et maintenance navale;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
891;33.16;Réparation et maintenance d'aéronefs et d'engins spatiaux ;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
892;33.16Z;Réparation et maintenance d'aéronefs et d'engins spatiaux ;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
893;33.17;Réparation et maintenance d'autres équipements de transport;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
894;33.17Z;Réparation et maintenance d'autres équipements de transport;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
895;33.19;Réparation d'autres équipements;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
896;33.19Z;Réparation d'autres équipements;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
898;33.2;Installation de machines et d'équipements industriels;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
899;33.20;Installation de machines et d'équipements industriels;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
900;33.20A;Installation de structures métalliques, chaudronnées et de tuyauterie;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
901;33.20B;Installation de machines et équipements mécaniques;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
902;33.20C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels ;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
903;33.20D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;33;Réparation et installation de machines et d'équipements;INDUSTRIE MANUFACTURIÈRE
909;35.1;Production, transport et distribution d'électricité;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ
910;35.11;Production d'électricité;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ
911;35.11Z;Production d'électricité;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ
912;35.12;Transport d'électricité;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ
